CODIGO;COD_PROV;COD_FAB;TIPO;MARCA;PRESENT;DETALLE;ID_PROV;PROVE;STOCK;MINIMO;PTOPEDIR;STKCONS;C_ADQ_ANT;LISTA_ANT;PCIO_ANT;CTO_ADQ;FEC_ADQ;CTO_REP;FEC_ACT;LISTA;MG_RUBRO;MARGEN;PRECIO;ALIC_IVA;PCIOT;COD_ANT;VTO;FACTURA;CREDEN;MONEDA;COTIZ;DTOMAX;DTOEFE;DTOTAR;DTOTARC;STKSUC1;STKSUC2;STKSUC3;ID_MARCA;ID_RUBRO;ID_FLIA;ID_SFLIA;SUBPROD;CODIVA;STKINI;ID_MI;STKINI1
6463;;;;M;;SERVICIOS DE ENVIO;10;ABBA LUIS RODOLFO;0;1;1;0;0;0;0;1;2023-11-21;1;2025-03-12;0;30;65;1.65;0.21;2;A5042;;0;0;PES;1;0;0;0;0;0;0;0;132;12;23;69;0;5;0;0;0
3959;A3959;;;RAYOVAC;;LINT RAYOVAC 1 LED 100 LUMENS RECARGABLE (2140);21;ABELLA HUMBERTO RENE;1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3959;;0;0;PES;1;20;0;0;0;0;0;0;175;5;25;41;0;5;1;0;0
2963;A2963;;;DILLON;;ACCES DILLON CONTROL DE POLVORA (3221);0;AGUAS DANONE DE ARGENTINA S.A.;0;1;1;0;12500;12500;16250;0;2023-12-09;0;2023-12-09;20;30;0;0;0.21;0;A2963;;0;1;USD;1050;20;0;0;0;0;0;0;64;1;5;3;0;5;0;0;0
7129;;;;BERSA;;US PIST BERSA C.380 M.THUNDER 8T PAVON N. K16038;148;AGUERO DARIO GONZALO;1;1;1;0;145248.76;133000;289256.2;175571;2026-05-22;175571;2026-05-22;175571;30;64.7517;289256.1983;0.21;350000;A5089;;0;1;PES;1;15;0;0;0;0;0;0;25;3;41;57;1;5;0;0;0
3329;A3329;;;AIRVAN;;INFLADOR AIRVAN PCP M.B-300 C / ACOPLE RAPIDO(3005);0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;42975.2066;2023-11-21;0;30;55;66611.5702;0.21;80600;A3329;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
3330;A3330;;;AIRVAN;;MODERADOR AIRVAN PSP M.AT44 HATSAN (3115);0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3330;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
3331;A3331;;;AIRVAN;;KIT AIRVAN PSP REPARACION INFLADOR N.5 (3148);0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3331;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
3595;;;;KRAL;;CARG KRAL PCP C.5,5 M.PUNCHER S 12TIROS ORIGINAL;0;AIRVAM DE ROMERO LILIANA ANTON;1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3595;;0;0;PES;1;20;0;0;0;0;0;0;117;7;7;69;0;5;1;0;0
3629;;;;KRAL;;ACCES KRAL ACOPLE PCP C.5,5 M.PUNCHER;0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3629;;0;0;PES;1;20;0;0;0;0;0;0;117;7;7;69;0;5;0;0;0
3630;;;;KRAL;;ACCES KRAL ACOPLE PCP C.5,5 M.PUNCHER;0;AIRVAM DE ROMERO LILIANA ANTON;4;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3630;;0;0;PES;1;20;0;0;0;1;0;0;117;7;7;69;0;5;5;0;0
3855;;;;AIRVAN;;ACCES PCP HEMBRA FOSTER UNIVERSAL;0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3855;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
3856;;;;AIRVAN;;ACCES PCP HEMBRA FOSTER UNIVERSAL;0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A3856;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
4299;;;;AIRVAN;;ACCES PCP MACHO FOSTER FOX CHICHO Y GRANDE;0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4299;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
4311;;;;AIRVAN;;ACCES PCP MACHO 1/8  A MACHO M10 PARA INFLADOR;0;AIRVAM DE ROMERO LILIANA ANTON;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4311;;0;0;PES;1;20;0;0;0;0;0;0;7;7;7;69;0;5;0;0;0
3953;;;;SIG SAUER;;US PIST BERSA C.9 M.TPR9 PAVON 17T N.N18356;10983;ALBORNOZ SERRANO CARLOS SEBAST;0;1;1;0;264462;0;570247.93;264462;2026-01-15;264462;2026-01-15;264462;30;115.6257;570247.9339;0.21;690000;A3953;;0;1;PES;1050;20;0;0;0;0;0;0;197;3;41;57;1;5;0;0;0
2912;;;;ALCATRAZ;;ESPOSAS ALCATRAZ CADENA;330;ALCATRAZ DE MAC DONALD HNOS S.;-1;1;1;0;0;0;12232.5;21500;2024-01-03;21500;2024-01-03;21500;30;188.2952;61983.47;0.21;75000;A2912;;0;0;PES;1;20;0;0;0;0;0;0;10;8;27;1;0;5;68;0;0
7204;;;;BERSA;;US PIST BERSA C.9 M.THUNDER PRO9 COMPACTA DOS TONOS 13T N. H99254;346;ALDERETE FRANCO DAVID;0;1;1;0;264462;0;570247.93;243944;2026-01-15;243944;2026-06-17;264462;30;120.2104;537190.08;0.21;650000;A3953;;0;1;PES;1050;20;0;0;0;0;0;0;25;3;41;57;1;5;0;0;0
6936;;PRU;PRUEBA;5;;PRUEBA;9360;ARMERIA ARMAR SAS;-2;1;0;0;0;0;0;50;;50;2025-10-10;0;0;100;100;0.21;121;;;0;0;PES;0;0;0;0;0;-1;0;0;3;12;49;78;0;5;1;0;0
4189;A4189;;;DSK;;ANTEOJO STEELPRO M.DESERT TRANSPARENTE (231C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4189;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;1;0;0
4191;A4191;;;DSK;;ANTEOJO STEELPRO M.DESERT OSCURO (231O);776;ARTERO;-1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4191;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4192;A4192;;;DSK;;ANTEOJO STEELPRO M.GRAVITY CLARO (242C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4192;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;3;0;0
4193;A4193;;;DSK;;ANTEOJO STEELPRO M.GRAVITY OSCURO (242O);776;ARTERO;-1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4193;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4194;A4194;;;DSK;;ANTEOJO STEELPRO M.MERCURY AMARILLO (221A);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4194;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4195;A4195;;;DSK;;ANTEOJO STEELPRO M.OMEGA TRANSP (230C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4195;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;2;0;0
4196;A4196;;;DSK;;ANTEOJO STEELPRO M.OMEGA OSCURO (230O);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4196;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;1;0;0
4197;A4197;;;DSK;;ANTEOJO STEELPRO M.MERCURY OSCURO (221O);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4197;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4198;A4198;;;DSK;;ANTEOJO STEELPRO M.NITRO TRANSP (204C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4198;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;2;0;0
4199;A4199;;;DSK;;ANTEOJO STEELPRO M.SPY FLEX PLUS TRANSP (247C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4199;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4202;A4202;;;DSK;;ANTEOJO STEELPRO M.SPY PRO OSCURO (247O);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4202;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4282;A4282;;;DSK;;ANTEOJO STEELPRO M.MIRAGE CLARO (218C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4282;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4284;A4284;;;DSK;;ANTEOJO STEELPRO M.RUNER CLARO (240C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4284;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4700;A4700;;;DSK;;ANTEOJO STEELPRO M.MIRAGE ESPEJADO (218E);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4700;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4703;A4703;;;DSK;;ANTEOJO STEELPRO M.SPY PRO TRANSP (246C);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4703;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
4704;A4704;;;DSK;;ANTEOJO STEELPRO M.SPY PRO OSCURO (246O);776;ARTERO;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A4704;;0;0;PES;1;20;0;0;0;0;0;0;67;1;46;70;0;5;0;0;0
20;;;;DSK;;CAMISA DSK CARGO CAMO ALGODON;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A20;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
21;A21;;;DSK;;CAMISA DSK MC HOMBRE POL/ALG 2BOL C/TAPA (ARC);794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A21;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
22;A22;;;DSK;;CAMISA DSK MC HOMBRE POL/ALG 2 BOL C/TAPA T.ESC (ARC);794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A22;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
23;;;;DSK;;CAMISA DSK ML T.ESPECIAL;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A23;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
24;;;;DSK;;CAMISA DSK ML AZUL T.S/38/40 ARCIEL;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;9207;2023-11-21;0;30;100;18414;0.21;22280.94;A24;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;1;0;0
25;;;;DSK;;CAMISA DSK ML ALG 70/30 HOMBRE;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A25;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
26;;;;DSK;;CAMISA DSK ML DRY SEC MINI REEP 2 BOL C/TAPA;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A26;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
27;;;;DSK;;CAMISA DSK ML REEP STOP CAMO TALLE.XS 2BOL C/TAP;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A27;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
28;;;;DSK;;CAMISA DSK ML REEP STOP LISO 2BOL C/TAPA;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A28;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;16;0;5;0;0;0
31;;;;DSK;;CAMP DSK ECON NIÑO POLAR T.10/12/14;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A31;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
32;;;;DSK;;CAMP DSK ECON NIÑO POLAR T.4/6/8;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A32;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
33;;;;DSK;;CAMP DSK FRIZA COLEGIAL T.10/12;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;4830;0.21;5844.3;A33;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
34;;;;DSK;;CAMP DSK FRIZA COLEGIAL T.14/16;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;5280;0.21;6388.8;A34;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
35;;;;DSK;;CAMP DSK FRIZA COLEGIAL T.4/6/8;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;4690;0.21;5674.9;A35;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
36;;;;DSK;;CAMP DSK FRIZA COLEGIAL T.ADULTO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A36;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
37;;;;DSK;;CAMP DSK FRIZA COLEGIAL T.XS/S;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;5820;0.21;7042.2;A37;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
38;;;;DSK;;CAMP DSK GIMNASIA MICROFIBRA C/RED;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A38;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
39;;;;DSK;;CAMP DSK M.AVIADOR IMPERMEABLE C/ABRIGO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;11564.9587;2023-11-21;0;30;169;31109.7388;0.21;37642.784;A39;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
41;;;;DSK;;CAMP DSK M.PARKA GRIS PENITEN T.XS/2XS C/MATEL C/CAPUCHA;794;ASTS;0;1;1;0;27315;27315;54630;37710;2025-04-21;37710;2025-04-21;37710;30;59.3281;60082.6446;0.21;72700;A41;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;19;0;5;17;0;0
42;;;;DSK;;CAMP DSK M.PARKA GRIS PENITEN T.S C/MATEL C/CAPUCHA;794;ASTS;0;1;1;0;5463;27315;54630;37710;2025-04-21;37710;2025-04-21;37710;30;59.3281;60082.6446;0.21;72700;A42;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;19;0;5;36;0;0
43;;;;DSK;;CAMP DSK M.TRUCKER C/POLAR C/CAPUCHA;794;ASTS;-1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A43;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;4;0;0
44;;;;DSK;;CAMP DSK M.TRUCKER C/POLAR C/CAPUCHA  TALL ESP;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A44;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
45;;;;DSK;;CAMP DSK POLAR COLEGIAL T.10/12;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A45;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
46;;;;DSK;;CAMP DSK POLAR COLEGIAL T.14/16;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A46;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
47;;;;DSK;;CAMP DSK POLAR COLEGIAL T.4/6/8;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A47;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
49;;;;DSK;;CAMP DSK POLAR HOMBRE TALLE 2XL/3XL TALLE ESPECIAL;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;3684.7108;2023-11-21;0;30;100;7369.4215;0.21;8917;A49;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
50;;;;DSK;;CAMP DSK ROMPEV POLICIAL T.S C/FORRO S/CAP;794;ASTS;-1;1;1;0;53190;53190;85123.9669;53919;2025-04-21;53919;2025-04-21;53919;30;57.8738;85123.9669;0.21;103000;A50;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;19;0;5;25;0;0
51;;;;DSK;;CAMP DSK ROMPEV POLICIAL T.M C/FORRO S/CAPUCHA;794;ASTS;-5;1;1;0;53190;53190;85123.9669;53919;2025-04-21;53919;2025-04-21;53919;30;57.8738;85123.9669;0.21;103000;A51;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;19;0;5;9;0;0
52;;;;DSK;;CAMP DSK ROMPEV NIÑO IMPERMEABLE;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A52;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;18;0;5;0;0;0
53;;;;DSK;;CANANA DSK 30 TIROS;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;2627.2728;2023-11-21;0;30;100;5254.5455;0.21;6358;A53;;0;0;PES;1;20;0;0;0;0;0;0;67;1;4;78;0;5;0;0;0
54;;;;DSK;;CANANA DSK C.22LR;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1735.5372;2023-11-21;0;30;100;3471.0744;0.21;4200;A54;;0;0;PES;1;20;0;0;0;0;0;0;67;1;4;78;0;5;0;0;0
360;;;;DSK;;CHALECO DSK CAZA CAMO REEP STOP INV BOL TRAS T.ESP;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A360;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
361;;;;DSK;;CHALECO DSK CAZA CAMO REEP STOP INV BOLS TRASERO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A361;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
362;;;;DSK;;CHALECO DSK CAZA CAMO REEP STOP SIMPLE;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A362;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
363;;;;DSK;;CHALECO DSK CAZA CAMO REEP STOP SIMPLE T.ESP;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A363;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
364;;;;DSK;;CHALECO DSK CAZA CORDURA VERDE INVIERNO C/BOLSILLO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A364;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
365;;;;DSK;;CHALECO DSK CAZA CORDURA VERDE VERANO;794;ASTS;-1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A365;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
366;;;;DSK;;CHALECO DSK CAZA GABAR C/BOL ATRAS INVIER;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A366;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
367;;;;DSK;;CHALECO DSK CAZA GABAR C/BOL ATRAS INVIER T.ESPECI;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A367;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
368;;;;DSK;;CHALECO DSK CAZA GABARDINA SIMPLE;794;ASTS;-1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A368;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
369;;;;DSK;;CHALECO DSK CAZA GABARDINA SIMPLE T.ESPECIA;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A369;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
370;;;;DSK;;CHALECO DSK PESCA 10 BOL DRY SEC FLY;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A370;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
371;;;;DSK;;CHALECO DSK PESCA 10 BOL MICRO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A371;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
372;;;;DSK;;CHALECO DSK PESCA 7 BOL DRY SEC;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A372;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
373;;;;DSK;;CHALECO DSK PESCA 7 BOL MICRO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A373;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
374;;;;DSK;;CHALECO DSK PESCA 7 BOLSILLOS DRY SEC;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A374;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
375;;;;DSK;;CHALECO DSK POLAR 2 BOLS DAMA;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A375;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
376;;;;DSK;;CHALECO DSK POLAR 2 BOLS HOMBRE T.S AL XL;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;7307.438;2023-11-21;0;30;100;14614.876;0.21;17684;A376;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
377;;;;DSK;;CHALECO DSK POLAR 3 BOL HOMBRE IMPOR;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A377;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
378;;;;DSK;;CHALECO DSK POLAR COMBINADO 2 BOLSILLOS;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A378;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
379;;;;DSK;;CHALECO DSK POLAR NIÑO T10 AL T14;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A379;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
380;;;;DSK;;CHALECO DSK POLAR NIÑO T4 AL T8;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A380;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
381;;;;DSK;;CHALECO DSK TACTICO INVIERNO TALLE 1;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A381;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;24;0;5;0;0;0
382;;;;DSK;;CHALECO DSK TACTICO VERANO TALLE 1;794;ASTS;-9;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A382;;0;0;PES;1;20;0;0;0;0;0;0;67;8;27;24;0;5;0;0;0
384;;;;DSK;;CHALECO DSK TIRO GABAR CINT REG;794;ASTS;1;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A384;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;1;0;0
386;;;;DSK;;CHALECO DSK TREKER DRY SEC MULTI BOLSILLO;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;0;2023-11-21;0;30;0;0;0.21;0;A386;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;23;0;5;0;0;0
391;;;;DSK;;CHOMBA DSK COLEGIAL MANGA CORTA T.10 12;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;4170;0.21;5045.7;A391;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;62;0;5;0;0;0
392;;;;DSK;;CHOMBA DSK COLEGIAL MANGA CORTA T.14 16;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;4490;0.21;5432.9;A392;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;62;0;5;0;0;0
393;;;;DSK;;CHOMBA DSK COLEGIAL MANGA CORTA T.4 6 8;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1000;2024-03-01;0;30;100;3720;0.21;4501.2;A393;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;62;0;5;0;0;0
395;;;;DSK;;CHOMBA DSK COLEGIAL MANGA CORTA T.XS S;794;ASTS;0;1;1;0;0;0;0;0;2023-11-21;1200;2024-03-01;0;30;100;4840;0.21;5856.4;A395;;0;0;PES;1;20;0;0;0;0;0;0;67;8;26;62;0;5;0;0;0
